episode,episode_reward,epsilon
1,-6741.831030052533,0.9704455335485082
2,-6796.210252755563,0.9417645335842487
3,-6518.604917614441,0.9139311852712282
4,-6635.829217460589,0.8869204367171575
5,-6666.001426093645,0.8607079764250578
6,-6402.211033769924,0.835270211411272
7,-6503.609802510896,0.8105842459701871
8,-6516.690020675911,0.7866278610665535
9,-6473.682450255756,0.7633794943368531
10,-6304.633753382558,0.7408182206817179
11,-6299.725026780159,0.7189237334319262
12,-6426.80695275331,0.697676326071031
13,-6134.85449890432,0.6770568744981647
14,-6139.422328365255,0.6570468198150567
15,-6206.789172168324,0.6376281516217733
16,-6100.522987896505,0.6187833918061408
17,-6155.646386619625,0.6004955788122659
18,-6449.76085224628,0.5827482523739896
19,-6204.481597435988,0.5655254386995371
20,-6135.454075640169,0.5488116360940265
21,-6259.488083693593,0.5325918010068972
22,-6214.138985956076,0.5168513344916993
23,-6131.312568934082,0.5015760690660556
24,-5920.918946591438,0.4867522559599717
25,-6448.451559680514,0.4723665527410147
26,-6057.476111364919,0.4584060113052235
27,-5924.5057039524145,0.44485806622294116
28,-5821.595367853831,0.43171052342907973
29,-5880.255759627742,0.418951549247639
30,-6109.712919342212,0.40656965974059917
